%MISS,GETS,NONREC,SLOW,REC,TIER2,TIER3,%UTIL,AVER_HTM,MON-NAME,PATTERN-NAME,PATTERN-NO
1,149405,149405,847,0,82674390,2521056,100,253419,java/lang/Object@00000007FFE040D0,Over3,7
0,180782,180782,642,0,83341043,2533625,100,209325,java/lang/Object@00000007FFF69308,Over3,7
1,146057,146057,820,0,81020953,2472737,100,259237,java/lang/Object@00000007FFF691A0,Over3,7
1,162879,162879,818,0,84131439,2559375,100,232352,java/lang/Object@00000007FFF69020,Over3,7
0,180603,180603,567,0,81423999,2474103,100,209540,java/lang/Object@00000007FFF68FA8,Over3,7
0,146317,146317,618,0,79552815,2428480,100,258819,java/lang/Object@00000007FFF69078,Over3,7
0,144883,144883,615,0,80187744,2442338,100,261214,java/lang/Object@00000007FFF68FB0,Over3,7
1,147097,147097,805,0,80879881,2465269,100,257410,java/lang/Object@00000007FFF69270,Over3,7
1,142230,142230,817,0,80006968,2437272,100,266193,java/lang/Object@00000007FFF69028,Over3,7
1,143193,143193,803,0,80016255,2439361,100,264456,java/lang/Object@00000007FFE04460,Over3,7
0,179218,179218,687,0,83309026,2526075,100,211144,java/lang/Object@00000007FFF67290,Over3,7
1,158377,158377,847,0,83110544,2531378,100,238972,java/lang/Object@00000007FFF69070,Over3,7
0,178354,178354,600,0,82493821,2499909,100,212211,java/lang/Object@00000007FFF69070,Over3,7
1,157308,157308,862,0,83705368,2549040,100,240706,java/lang/Object@00000007FFE044F8,Over3,7
0,178880,178880,873,0,85480553,2591629,100,211571,java/lang/Object@00000007FFF69188,Over3,7
0,169229,169229,751,0,83369945,2533112,100,223653,java/lang/Object@00000007FFF672E0,Over3,7
0,161243,161243,655,0,82437133,2510459,100,234745,java/lang/Object@00000007FFF67358,Over3,7
1,139613,139613,857,0,81138073,2478218,100,271221,java/lang/Object@00000007FFF69078,Over3,7
0,147114,147114,608,0,79817559,2432829,100,257409,java/lang/Object@00000007FFF68FD8,Over3,7
0,154421,154421,735,0,80581057,2448796,100,245162,java/lang/Object@00000007FFF68FB0,Over3,7
0,141623,141623,318,0,76213812,2323571,100,267455,java/lang/Object@00000007FFF690C8,Over3,7
0,182046,182046,806,0,85015869,2578208,100,207871,java/lang/Object@00000007FFF671F0,Over3,7
1,135730,135730,692,0,78984051,2409330,100,279052,java/lang/Object@00000007FFF690C8,Over3,7
0,162136,162136,725,0,82017974,2490998,100,233469,java/lang/Object@00000007FFF69100,Over3,7
0,181344,181344,780,0,84230597,2556810,100,208662,java/lang/Object@00000007FFF69160,Over3,7
0,182270,182270,819,0,86055735,2610657,100,207609,java/lang/Object@00000007FFE07700,Over3,7
0,167566,167566,682,0,83490981,2540384,100,225811,java/lang/Object@00000007FFF69188,Over3,7
0,169112,169112,772,0,83016232,2522017,100,223794,java/lang/Object@00000007FFF690C0,Over3,7
0,163960,163960,763,0,82025106,2494985,100,230865,java/lang/Object@00000007FFF691F0,Over3,7
0,174129,174129,825,0,83911432,2552694,100,217313,java/lang/Object@00000007FFF690B0,Over3,7
0,174358,174358,836,0,85317090,2592505,100,216971,java/lang/Object@00000007FFE03BE0,Over3,7
1,146839,146839,836,0,80864864,2465529,100,257824,java/lang/Object@00000007FFF692E0,Over3,7
1,139961,139961,848,0,80858708,2464829,100,270532,java/lang/Object@00000007FFF69118,Over3,7
0,167658,167658,657,0,81466506,2475958,100,225644,java/lang/Object@00000007FFF690C0,Over3,7
1,154398,154398,862,0,81906539,2490386,100,245176,java/lang/Object@00000007FFE06E80,Over3,7
1,156352,156352,926,0,82279109,2507609,100,242102,java/lang/Object@00000007FFF69138,Over3,7
0,140762,140762,410,0,77171690,2351665,100,269093,java/lang/Object@00000007FFF69028,Over3,7
1,157047,157047,912,0,82623037,2514859,100,240999,java/lang/Object@00000007FFF69020,Over3,7
0,166084,166084,795,0,83228608,2529166,100,227795,java/lang/Object@00000007FFF691F0,Over3,7
1,149650,149650,968,0,82268637,2509403,100,252992,java/lang/Object@00000007FFE075D0,Over3,7
0,159595,159595,681,0,81797676,2492493,100,237264,java/lang/Object@00000007FFE03E70,Over3,7
0,171873,171873,820,0,84522461,2568566,100,220163,java/lang/Object@00000007FFF690B0,Over3,7
0,154718,154718,618,0,79586024,2422400,100,244757,java/lang/Object@00000007FFF690F0,Over3,7
0,175469,175469,770,0,83112394,2521695,100,215649,java/lang/Object@00000007FFF69188,Over3,7
1,181162,181162,1061,0,88192287,2674716,100,208763,java/lang/Object@00000007FFF68FD0,Over3,7
1,151724,151724,771,0,79573955,2418226,100,249435,java/lang/Object@00000007FFF691A8,Over3,7
0,167070,167070,664,0,82625308,2514413,100,226560,java/lang/Object@00000007FFF69070,Over3,7
0,167192,167192,738,0,84025447,2560101,100,226407,java/lang/Object@00000007FFE07258,Over3,7
1,174007,174007,940,0,85176404,2592222,100,217437,java/lang/Object@00000007FFF690C0,Over3,7
1,134465,134465,748,0,79888220,2436674,100,281618,java/lang/Object@00000007FFF69258,Over3,7
1,168812,168812,873,0,85579354,2601138,100,224133,java/lang/Object@00000007FFE07420,Over3,7
0,167696,167696,724,0,81621630,2483087,100,225688,java/lang/Object@00000007FFF691A0,Over3,7
0,156947,156947,764,0,80512478,2451442,100,241244,java/lang/Object@00000007FFF690C0,Over3,7
0,164832,164832,789,0,83405253,2533003,100,229548,java/lang/Object@00000007FFF69000,Over3,7
1,148908,148908,989,0,83771138,2557264,100,254146,java/lang/Object@00000007FFF691C0,Over3,7
1,151862,151862,927,0,82877393,2521698,100,249184,java/lang/Object@00000007FFF678D0,Over3,7
1,151599,151599,1074,0,83828299,2550574,100,249615,java/lang/Object@00000007FFF69078,Over3,7
0,135616,135616,491,0,78382408,2393251,100,279348,java/lang/Object@00000007FFF690F0,Over3,7
1,151310,151310,935,0,82311843,2507959,100,250143,java/lang/Object@00000007FFF69248,Over3,7
1,151070,151070,884,0,81080147,2473508,100,250609,java/lang/Object@00000007FFF69270,Over3,7
1,156970,156970,827,0,81918508,2492442,100,241107,java/lang/Object@00000007FFF69088,Over3,7
0,142256,142256,622,0,78544029,2391014,100,266163,java/lang/Object@00000007FFF68FD8,Over3,7
0,178906,178906,759,0,82157436,2489424,100,211386,java/lang/Object@00000007FFF678F8,Over3,7
1,134710,134710,741,0,79794239,2434409,100,280997,java/lang/Object@00000007FFF68FB0,Over3,7
0,164405,164405,691,0,83502507,2537297,100,230212,java/lang/Object@00000007FFF68FD0,Over3,7
1,142210,142210,767,0,80656793,2457109,100,266310,java/lang/Object@00000007FFF69028,Over3,7
1,141830,141830,870,0,81392385,2477766,100,266748,java/lang/Object@00000007FFF69050,Over3,7
0,172212,172212,709,0,82149755,2497673,100,219800,java/lang/Object@00000007FFF678F0,Over3,7
1,144281,144281,985,0,82132599,2502907,100,262442,java/lang/Object@00000007FFE04460,Over3,7
0,142049,142049,532,0,77898527,2378481,100,266698,java/lang/Object@00000007FFF690B8,Over3,7
0,163371,163371,809,0,83614930,2543397,100,231683,java/lang/Object@00000007FFF67990,Over3,7
0,165795,165795,775,0,83985818,2551859,100,228308,java/lang/Object@00000007FFF69358,Over3,7
0,144682,144682,633,0,79701973,2426789,100,261727,java/lang/Object@00000007FFF69090,Over3,7
0,134806,134806,508,0,77927021,2377378,100,281007,java/lang/Object@00000007FFF690C8,Over3,7
0,178782,178782,681,0,84499069,2561076,100,211622,java/lang/Object@00000007FFF69358,Over3,7
0,180201,180201,722,0,84657786,2571831,100,209996,java/lang/Object@00000007FFF67828,Over3,7
0,172121,172121,704,0,82459270,2503215,100,219766,java/lang/Object@00000007FFF68FA8,Over3,7
1,134684,134684,877,0,80683097,2464942,100,281211,java/lang/Object@00000007FFF67338,Over3,7
0,179730,179730,777,0,82937226,2519193,100,210558,java/lang/Object@00000007FFE04298,Over3,7
0,154609,154609,721,0,81137497,2467646,100,244857,java/lang/Object@00000007FFE04460,Over3,7
1,150440,150440,1103,0,83551816,2548399,100,251607,java/lang/Object@00000007FFF68FB0,Over3,7
1,134616,134616,702,0,78839204,2405097,100,281367,java/lang/Object@00000007FFF67360,Over3,7
0,170844,170844,776,0,82701425,2518590,100,221535,java/lang/Object@00000007FFF69358,Over3,7
0,182094,182094,778,0,85652068,2597478,100,207734,java/lang/Object@00000007FFF68FA8,Over3,7
1,176506,176506,1053,0,89434432,2719650,100,214323,java/lang/Object@00000007FFF691C8,Over3,7
0,134824,134824,667,0,79962247,2442379,100,280896,java/lang/Object@00000007FFF68FD8,Over3,7
1,160830,160830,1000,0,84130747,2561731,100,235299,java/lang/Object@00000007FFF690C8,Over3,7
1,149905,149905,1250,0,84721377,2578228,99,252156,java/lang/Object@00000007FFF69048,Over3,7
0,169303,169303,771,0,83428310,2534332,100,223517,java/lang/Object@00000007FFF68FA8,Over3,7
0,146972,146972,625,0,79349651,2419602,100,257521,java/lang/Object@00000007FFF69108,Over3,7
1,182007,182007,1016,0,89315360,2710502,99,207521,java/lang/Object@00000007FFF67330,Over3,7
0,152111,152111,748,0,80772098,2459235,100,248869,java/lang/Object@00000007FFE04460,Over3,7
1,149102,149102,991,0,83296537,2538685,100,253769,java/lang/Object@00000007FFF690B8,Over3,7
0,143076,143076,334,0,76815351,2339217,100,264736,java/lang/Object@00000007FFF68FB0,Over3,7
0,175506,175506,826,0,87119333,2646175,100,215571,java/lang/Object@00000007FFE03FA0,Over3,7
1,166109,166109,879,0,85040799,2584175,100,227794,java/lang/Object@00000007FFF68FA8,Over3,7
0,183408,183408,810,0,86298796,2619590,100,206321,java/lang/Object@00000007FFE072D8,Over3,7
0,164884,164884,590,0,81060052,2461992,100,229599,java/lang/Object@00000007FFF68FA8,Over3,7
1,149428,149428,775,0,81011667,2469679,100,253326,java/lang/Object@00000007FFF69360,Over3,7
0,137785,137785,682,0,79102198,2413807,100,274883,java/lang/Object@00000007FFF69200,Over3,7
0,165823,165823,710,0,82149905,2494757,100,228226,java/lang/Object@00000007FFF69218,Over3,7
0,173895,173895,685,0,83315064,2532156,100,217460,java/lang/Object@00000007FFF69100,Over3,7
0,145586,145586,541,0,79041399,2410425,100,260173,java/lang/Object@00000007FFF69248,Over3,7
1,169398,169398,925,0,85775463,2609982,100,223379,java/lang/Object@00000007FFE072D8,Over3,7
0,176961,176961,559,0,81029474,2462290,100,213883,java/lang/Object@00000007FFF67318,Over3,7
0,168702,168702,698,0,82746166,2512157,100,224370,java/lang/Object@00000007FFF69150,Over3,7
0,169505,169505,609,0,82068793,2493333,100,223354,java/lang/Object@00000007FFF67920,Over3,7
1,141577,141577,878,0,81157623,2476527,100,267396,java/lang/Object@00000007FFF68FD8,Over3,7
0,166953,166953,618,0,82711454,2516039,100,226764,java/lang/Object@00000007FFF68FA8,Over3,7
1,171318,171318,863,0,86114146,2615476,100,220740,java/lang/Object@00000007FFF67358,Over3,7
0,162119,162119,598,0,80312101,2447392,100,233432,java/lang/Object@00000007FFF69150,Over3,7
1,135249,135249,937,0,81442197,2487391,100,280022,java/lang/Object@00000007FFE07420,Over3,7
1,139145,139145,733,0,80097657,2445679,100,272139,java/lang/Object@00000007FFF69190,Over3,7
1,162148,162148,829,0,84374118,2565110,100,233372,java/lang/Object@00000007FFF68FA8,Over3,7
0,174164,174164,860,0,85530759,2595079,99,217027,java/lang/Object@00000007FFF672E0,Over3,7
1,138581,138581,733,0,80204376,2448851,100,273266,java/lang/Object@00000007FFF68FB0,Over3,7
1,140378,140378,817,0,80553143,2455800,100,269760,java/lang/Object@00000007FFF69028,Over3,7
1,149209,149209,770,0,81218330,2479528,100,253758,java/lang/Object@00000007FFF67900,Over3,7
0,153769,153769,704,0,81323477,2477053,100,246239,java/lang/Object@00000007FFF69360,Over3,7
0,159582,159582,767,0,84306243,2567425,100,237197,java/lang/Object@00000007FFF68FA8,Over3,7
0,141385,141385,529,0,78827173,2405506,100,267873,java/lang/Object@00000007FFF69298,Over3,7
1,166081,166081,867,0,84674097,2573201,100,227821,java/lang/Object@00000007FFF679F0,Over3,7
0,152144,152144,715,0,80584219,2452493,100,248787,java/lang/Object@00000007FFF69078,Over3,7
1,149282,149282,837,0,81741721,2490221,100,253399,java/lang/Object@00000007FFF690C8,Over3,7
0,147245,147245,671,0,79584420,2427175,100,257117,java/lang/Object@00000007FFF68FB0,Over3,7
0,157056,157056,762,0,81688722,2485438,100,241060,java/lang/Object@00000007FFE075D0,Over3,7
0,165819,165819,759,0,83549784,2536379,100,228108,java/lang/Object@00000007FFF69020,Over3,7
1,144929,144929,809,0,82585154,2516572,100,260995,java/lang/Object@00000007FFF691E0,Over3,7
1,152008,152008,789,0,81359665,2475708,100,249030,java/lang/Object@00000007FFF69168,Over3,7
1,162586,162586,987,0,85333221,2595526,100,232770,java/lang/Object@00000007FFF69050,Over3,7
1,152798,152798,928,0,82341357,2509411,100,247699,java/lang/Object@00000007FFF69168,Over3,7
1,173616,173616,881,0,83254221,2533626,100,217929,java/lang/Object@00000007FFF68FA8,Over3,7
1,173797,173797,941,0,85166816,2590861,100,217672,java/lang/Object@00000007FFF69290,Over3,7
1,156962,156962,883,0,82915152,2523332,100,241132,java/lang/Object@00000007FFF67290,Over3,7
1,159673,159673,829,0,83449043,2540095,100,237070,java/lang/Object@00000007FFF68FD0,Over3,7
0,176797,176797,644,0,86036287,2616025,100,214062,java/lang/Object@00000007FFF69278,Over3,7
1,169951,169951,861,0,86532030,2632916,99,222372,java/lang/Object@00000007FFF69088,Over3,7
0,169510,169510,798,0,84938077,2584000,100,223237,java/lang/Object@00000007FFF69268,Over3,7
1,151971,151971,886,0,82759259,2520181,100,249076,java/lang/Object@00000007FFF68FB0,Over3,7
1,152097,152097,827,0,80510325,2450241,100,248917,java/lang/Object@00000007FFF69050,Over3,7
0,159381,159381,719,0,83429402,2540498,100,237536,java/lang/Object@00000007FFF69188,Over3,7
0,179179,179179,769,0,81997752,2486241,100,211067,java/lang/Object@00000007FFF67920,Over3,7
1,137042,137042,864,0,80112855,2446756,100,276358,java/lang/Object@00000007FFE04628,Over3,7
0,164647,164647,639,0,81223166,2465979,100,229830,java/lang/Object@00000007FFF68FA8,Over3,7
1,157119,157119,893,0,83693743,2548767,100,240877,java/lang/Object@00000007FFF69020,Over3,7
1,168842,168842,881,0,85387184,2595399,100,224141,java/lang/Object@00000007FFF69240,Over3,7
1,149577,149577,876,0,81830591,2494956,100,253083,java/lang/Object@00000007FFF69118,Over3,7
0,137207,137207,589,0,79334428,2422556,100,276062,java/lang/Object@00000007FFF69028,Over3,7
0,162304,162304,559,0,81019068,2459211,100,233227,java/lang/Object@00000007FFF69160,Over3,7
1,152195,152195,877,0,82346363,2507991,100,248769,java/lang/Object@00000007FFE06E80,Over3,7
0,157395,157395,620,0,79573212,2421602,100,240574,java/lang/Object@00000007FFF69358,Over3,7
1,151849,151849,1006,0,83626374,2546819,100,249265,java/lang/Object@00000007FFF672E8,Over3,7
0,139143,139143,632,0,79540239,2429665,100,272122,java/lang/Object@00000007FFF69208,Over3,7
1,144359,144359,766,0,80635075,2456483,100,262272,java/lang/Object@00000007FFF69078,Over3,7
0,139828,139828,626,0,78883646,2410643,100,270908,java/lang/Object@00000007FFF67360,Over3,7
0,136594,136594,522,0,77566902,2367049,100,277314,java/lang/Object@00000007FFF691B8,Over3,7
0,152835,152835,596,0,80288209,2445119,100,247581,java/lang/Object@00000007FFF690C8,Over3,7
0,165423,165423,474,0,80857351,2455181,100,228859,java/lang/Object@00000007FFF66E78,Over3,7
1,149161,149161,853,0,82628901,2523083,100,253828,java/lang/Object@00000007FFE07048,Over3,7
0,144187,144187,702,0,80102035,2441018,100,262631,java/lang/Object@00000007FFF690C8,Over3,7
0,167166,167166,613,0,80928697,2461633,100,226465,java/lang/Object@00000007FFF69240,Over3,7
1,153679,153679,862,0,82789866,2522563,100,246372,java/lang/Object@00000007FFE0A920,Over3,7
0,144672,144672,541,0,78639466,2395836,100,261730,java/lang/Object@00000007FFF690C8,Over3,7
0,147143,147143,708,0,80242788,2446864,100,257324,java/lang/Object@00000007FFF69338,Over3,7
1,149283,149283,972,0,82303990,2508657,100,253530,java/lang/Object@00000007FFF68FB0,Over3,7
0,174435,174435,841,0,83713174,2542789,100,216908,java/lang/Object@00000007FFF67858,Over3,7
1,141609,141609,911,0,81413383,2485387,100,267386,java/lang/Object@00000007FFE04460,Over3,7
1,170373,170373,939,0,85296830,2596615,99,221769,java/lang/Object@00000007FFF69058,Over3,7
1,176774,176774,1056,0,87653820,2657988,99,213841,java/lang/Object@00000007FFF69290,Over3,7
0,178160,178160,787,0,83848851,2541632,100,212398,java/lang/Object@00000007FFF672D8,Over3,7
1,141044,141044,792,0,80680032,2460931,100,268463,java/lang/Object@00000007FFF69078,Over3,7
0,137215,137215,648,0,79617131,2433185,100,276013,java/lang/Object@00000007FFF69000,Over3,7
1,139581,139581,715,0,79873588,2443381,100,271310,java/lang/Object@00000007FFF69360,Over3,7
1,181042,181042,965,0,87438356,2650449,100,208928,java/lang/Object@00000007FFF69158,Over3,7
0,163480,163480,619,0,82299345,2502654,100,231580,java/lang/Object@00000007FFF69240,Over3,7
1,139621,139621,895,0,81311043,2483492,100,271240,java/lang/Object@00000007FFF690C8,Over3,7
1,148273,148273,1051,0,84675075,2582655,99,254865,java/lang/Object@00000007FFF68FB0,Over3,7
0,181957,181957,907,0,86843126,2635106,100,207959,java/lang/Object@00000007FFF67240,Over3,7
0,142003,142003,491,0,78998012,2413242,100,266744,java/lang/Object@00000007FFF67360,Over3,7
0,161484,161484,738,0,81143790,2472815,100,234428,java/lang/Object@00000007FFF69110,Over3,7
1,161160,161160,832,0,82908923,2524945,100,234875,java/lang/Object@00000007FFF69020,Over3,7
0,162014,162014,683,0,82360927,2499717,100,233422,java/lang/Object@00000007FFF69110,Over3,7
0,159620,159620,667,0,82810772,2520789,100,237219,java/lang/Object@00000007FFF69150,Over3,7
0,159323,159323,420,0,78360023,2389446,100,237666,java/lang/Object@00000007FFF691B0,Over3,7
0,164268,164268,794,0,86634658,2639386,100,230403,java/lang/Object@00000007FFE071C0,Over3,7
0,154409,154409,611,0,80697953,2455334,100,245278,java/lang/Object@00000007FFF69298,Over3,7
1,151393,151393,850,0,81557251,2486090,100,250026,java/lang/Object@00000007FFF69248,Over3,7
0,159570,159570,586,0,80861530,2463365,100,237273,java/lang/Object@00000007FFF69200,Over3,7
1,139450,139450,807,0,80276624,2455563,100,271540,java/lang/Object@00000007FFF69360,Over3,7
1,137887,137887,691,0,79038749,2412884,100,274679,java/lang/Object@00000007FFF67970,Over3,7
0,147249,147249,659,0,79894717,2437716,100,257147,java/lang/Object@00000007FFF67900,Over3,7
1,159297,159297,968,0,85315516,2595378,99,237315,java/lang/Object@00000007FFF69290,Over3,7
1,134346,134346,1086,0,82423257,2516328,100,281830,java/lang/Object@00000007FFE040E8,Over3,7
0,142739,142739,600,0,78892562,2401558,100,265212,java/lang/Object@00000007FFF68FB0,Over3,7
0,143375,143375,714,0,81073336,2471073,100,263853,java/lang/Object@00000007FFF69118,Over3,7
1,141861,141861,811,0,80297150,2449015,100,266872,java/lang/Object@00000007FFF68FB0,Over3,7
1,141113,141113,939,0,82724416,2518756,99,267881,java/lang/Object@00000007FFF69110,Over3,7
1,142086,142086,752,0,80352638,2451992,100,266453,java/lang/Object@00000007FFE044F8,Over3,7
0,169685,169685,715,0,82716039,2516355,100,223022,java/lang/Object@00000007FFF69070,Over3,7
1,141786,141786,727,0,79569941,2430090,100,267123,java/lang/Object@00000007FFF690C8,Over3,7
0,177035,177035,647,0,84487341,2566692,100,213793,java/lang/Object@00000007FFF69138,Over3,7
0,147093,147093,660,0,79899613,2434682,100,257350,java/lang/Object@00000007FFF690C8,Over3,7
1,134474,134474,758,0,80351092,2450913,100,281635,java/lang/Object@00000007FFF69090,Over3,7
1,135105,135105,779,0,81261200,2479708,100,280094,java/lang/Object@00000007FFF691C0,Over3,7
1,157255,157255,835,0,82940395,2525506,100,240657,java/lang/Object@00000007FFF69358,Over3,7
0,144652,144652,650,0,79464468,2419771,100,261799,java/lang/Object@00000007FFF68FB0,Over3,7
1,135797,135797,760,0,79869162,2434816,100,278798,java/lang/Object@00000007FFF68FD8,Over3,7
0,136526,136526,417,0,77282764,2356807,100,277478,java/lang/Object@00000007FFF67928,Over3,7
1,151193,151193,1013,0,83044813,2531870,100,250309,java/lang/Object@00000007FFF69108,Over3,7
1,155862,155862,919,0,81779018,2491083,100,242644,java/lang/Object@00000007FFF69070,Over3,7
0,176306,176306,773,0,83119687,2523809,100,214610,java/lang/Object@00000007FFF69070,Over3,7
1,137140,137140,849,0,79728068,2436226,100,276064,java/lang/Object@00000007FFF690E0,Over3,7
0,162242,162242,606,0,81820435,2484980,100,233321,java/lang/Object@00000007FFF69290,Over3,7
1,142048,142048,745,0,80287751,2444874,100,266542,java/lang/Object@00000007FFF69168,Over3,7
1,154689,154689,829,0,82137734,2500631,100,244715,java/lang/Object@00000007FFE040D0,Over3,7
0,146686,146686,583,0,79433854,2425173,100,258151,java/lang/Object@00000007FFF69118,Over3,7
0,171782,171782,689,0,83681328,2541850,100,220311,java/lang/Object@00000007FFF69250,Over3,7
0,163498,163498,632,0,81950460,2491672,100,231568,java/lang/Object@00000007FFE0A6C0,Over3,7
0,171521,171521,713,0,83224906,2526414,99,220455,java/lang/Object@00000007FFF68FF8,Over3,7
0,155187,155187,563,0,79237621,2413659,100,243996,java/lang/Object@00000007FFF690C0,Over3,7
