%MISS,GETS,NONREC,SLOW,REC,TIER2,TIER3,%UTIL,AVER_HTM,MON-NAME
0,140366,140366,85,0,71252194,2158486,100,269672,java/lang/Boolean@000000060A25B7C8
0,129239,129239,63,0,70788378,2149937,100,293071,java/lang/Boolean@000000060A25E230
0,146426,146426,103,0,70625165,2138098,100,258636,java/lang/Boolean@000000060A25B4D0
0,151319,151319,105,0,71276464,2152125,100,249996,java/lang/Boolean@000000060A25BD70
0,147800,147800,129,0,70974917,2148053,100,256038,java/lang/Boolean@000000060A25BD20
0,127855,127855,71,0,70027461,2126621,100,296207,java/lang/Boolean@000000060A2613A0
0,123280,123280,61,0,71009839,2160828,100,307364,java/lang/Boolean@000000060A258958
0,144605,144605,97,0,70845762,2143561,100,261801,java/lang/Boolean@000000060A25BDB8
0,139338,139338,62,0,71112989,2156508,100,271887,java/lang/Boolean@000000060A25B1D8
0,141567,141567,70,0,70794437,2141209,100,267354,java/lang/Boolean@000000060A2617F0
0,130594,130594,76,0,69688555,2116325,100,290025,java/lang/Boolean@000000060A25BA18
0,139662,139662,100,0,72302500,2194764,100,271137,java/lang/Boolean@000000060A25B4D0
0,128730,128730,65,0,70771723,2150059,100,294176,java/lang/Boolean@000000060A25BD80
0,134405,134405,93,0,70507577,2138052,100,281682,java/lang/Boolean@000000060A25E3F8
0,138662,138662,99,0,71076493,2155695,100,273113,java/lang/Boolean@000000060A25E318
0,141581,141581,126,0,70879893,2145479,100,267320,java/lang/Boolean@000000060A25BAB0
0,150977,150977,88,0,71172329,2148723,100,250617,java/lang/Boolean@000000060A25BD20
0,154477,154477,89,0,71103470,2147666,100,244878,java/lang/Boolean@000000060A25B600
0,123542,123542,74,0,70765562,2152374,100,306730,java/lang/Boolean@000000060A25B688
0,125934,125934,70,0,71199876,2162105,100,300621,java/lang/Boolean@000000060A25B980
0,144688,144688,90,0,71449018,2164854,100,261717,java/lang/Boolean@000000060A25BB48
0,138847,138847,88,0,70590070,2139691,100,272610,java/lang/Boolean@000000060A25B660
0,121325,121325,86,0,70895545,2159708,100,312250,java/lang/Boolean@000000060A258558
0,139248,139248,77,0,70932117,2150499,100,271841,java/lang/Boolean@000000060A25B390
0,125735,125735,82,0,70091007,2127499,100,301186,java/lang/Boolean@000000060A25BD48
0,146615,146615,98,0,70669041,2139500,100,258046,java/lang/Boolean@000000060A25B720
0,120755,120755,91,0,71431403,2175702,100,313405,java/lang/Boolean@000000060A258558
0,138831,138831,135,0,71263126,2161051,100,272685,java/lang/Boolean@000000060A2613F0
0,137015,137015,95,0,71347902,2163817,100,276072,java/lang/Boolean@000000060A25BC50
0,151207,151207,64,0,71692915,2165287,100,250476,java/lang/Boolean@000000060A258558
0,128896,128896,78,0,70505276,2141918,100,293577,java/lang/Boolean@000000060A25BCD8
0,119240,119240,60,0,70668439,2150558,100,317474,java/lang/Boolean@000000060A25BDA8
0,127540,127540,61,0,71100218,2160386,100,297061,java/lang/Boolean@000000060A25BBE0
0,130402,130402,111,0,70750789,2148989,100,290478,java/lang/Boolean@000000060A25BA18
0,124401,124401,90,0,70966999,2157894,100,304492,java/lang/Boolean@000000060A25BD10
0,155244,155244,79,0,71016849,2144382,100,243679,java/lang/Boolean@000000060A25B948
0,129994,129994,80,0,70258458,2132279,100,291337,java/lang/Boolean@000000060A25B5F0
0,134805,134805,75,0,71053729,2157034,100,280632,java/lang/Boolean@000000060A261390
0,144762,144762,120,0,71451552,2163952,100,261587,java/lang/Boolean@000000060A25E1B8
0,143092,143092,92,0,70424612,2131902,100,264706,java/lang/Boolean@000000060A25BD10
0,122487,122487,45,0,71535181,2176154,100,309321,java/lang/Boolean@000000060A25B660
0,155921,155921,73,0,70789581,2137666,100,242808,java/lang/Boolean@000000060A25B860
0,125054,125054,75,0,71409919,2171628,100,302764,java/lang/Boolean@000000060A25B790
0,133357,133357,62,0,69837026,2117790,100,283933,java/lang/Boolean@000000060A25E448
0,140702,140702,97,0,71008210,2149344,100,268999,java/lang/Boolean@000000060A25BD20
0,134919,134919,68,0,70754139,2146284,100,280626,java/lang/Boolean@000000060A25BA18
0,149740,149740,88,0,70367047,2125189,100,252705,java/lang/Boolean@000000060A25BD10
0,154596,154596,87,0,71381837,2155470,100,244820,java/lang/Boolean@000000060A25E258
0,122775,122775,67,0,70394825,2140057,100,308572,java/lang/Boolean@000000060A25BD80
0,134996,134996,77,0,69937709,2123814,100,280326,java/lang/Boolean@000000060A25BDA8
0,140693,140693,106,0,71374475,2161656,100,269191,java/lang/Boolean@000000060A25BDB8
0,119711,119711,61,0,70182681,2136860,100,316478,java/lang/Boolean@000000060A25E3E8
0,122400,122400,65,0,70379089,2140969,100,309454,java/lang/Boolean@000000060A25BD20
0,141614,141614,75,0,70535285,2132439,100,267342,java/lang/Boolean@000000060A25BAB0
0,120989,120989,58,0,70959601,2161725,100,313121,java/lang/Boolean@000000060A25B7B8
0,142265,142265,106,0,69988548,2119553,100,266179,java/lang/Boolean@000000060A25BAB0
0,146767,146767,91,0,71419356,2161171,100,258011,java/lang/Boolean@000000060A25B460
0,122745,122745,60,0,71194346,2166842,100,308459,java/lang/Boolean@000000060A25B5F0
0,122267,122267,74,0,69533775,2116185,100,309766,java/lang/Boolean@000000060A25BD20
0,149071,149071,78,0,70014549,2116214,100,253941,java/lang/Boolean@000000060A25B358
0,142738,142738,111,0,70882026,2146198,100,265232,java/lang/Boolean@000000060A25B4D0
0,121121,121121,92,0,70999914,2161399,100,312658,java/lang/Boolean@000000060A25BD10
0,130646,130646,79,0,70645025,2145485,100,289945,java/lang/Boolean@000000060A25B5F0
0,126246,126246,92,0,70922188,2155351,100,299894,java/lang/Boolean@000000060A25E4F0
0,129294,129294,64,0,71007418,2156469,100,293093,java/lang/Boolean@000000060A25B9C8
0,121006,121006,61,0,70479705,2145324,100,312910,java/lang/Boolean@000000060A258990
0,128571,128571,62,0,69817987,2120679,100,294560,java/lang/Boolean@000000060A25BAF8
0,152598,152598,60,0,71595319,2161815,100,248175,java/lang/Boolean@000000060A25BD80
0,143012,143012,100,0,69499291,2103908,100,264744,java/lang/Boolean@000000060A25BD80
0,119109,119109,70,0,70632082,2148040,100,318107,java/lang/Boolean@000000060A25E518
0,137541,137541,82,0,69657432,2111384,100,275108,java/lang/Boolean@000000060A25BC18
0,144924,144924,101,0,70897805,2145518,100,261081,java/lang/Boolean@000000060A25B568
0,155007,155007,91,0,71676098,2164512,100,244170,java/lang/Boolean@000000060A258558
0,123396,123396,89,0,70334453,2139631,100,306866,java/lang/Boolean@000000060A25E588
0,119522,119522,52,0,70141381,2130261,100,316978,java/lang/Boolean@000000060A25BCC0
0,151064,151064,81,0,71503865,2158245,100,250635,java/lang/Boolean@000000060A25E560
0,150086,150086,110,0,70391597,2126605,100,252075,java/lang/Boolean@000000060A261628
0,125644,125644,84,0,69986851,2126395,100,301469,java/lang/Boolean@000000060A25E2C8
0,120975,120975,70,0,69743193,2125273,100,313003,java/lang/Boolean@000000060A25BEA0
0,133837,133837,95,0,71008218,2153929,100,282751,java/lang/Boolean@000000060A25BDA8
0,125575,125575,97,0,71096799,2159623,100,301612,java/lang/Boolean@000000060A261520
0,135212,135212,82,0,71038695,2157219,100,280148,java/lang/Boolean@000000060A25B8E8
0,122508,122508,82,0,69921398,2126225,100,309211,java/lang/Boolean@000000060A261698
0,135604,135604,78,0,70393141,2135933,100,279198,java/lang/Boolean@000000060A25E408
0,143306,143306,64,0,71503622,2162658,100,264264,java/lang/Boolean@000000060A25BD10
0,125910,125910,69,0,71321140,2165934,100,300981,java/lang/Boolean@000000060A25E360
0,118765,118765,71,0,70217165,2134352,100,319003,java/lang/Boolean@000000060A25BDB8
0,141043,141043,82,0,69235536,2094153,100,268358,java/lang/Boolean@000000060A25E588
0,123805,123805,87,0,70694855,2148192,100,306020,java/lang/Boolean@000000060A25BCB0
0,139153,139153,71,0,71109960,2156593,100,272089,java/lang/Boolean@000000060A25BD10
0,150848,150848,83,0,71339300,2153316,100,250947,java/lang/Boolean@000000060A2617B8
0,125945,125945,56,0,71201464,2161178,100,300803,java/lang/Boolean@000000060A261400
0,154824,154824,80,0,71616533,2162176,100,244498,java/lang/Boolean@000000060A25E528
0,140213,140213,107,0,71861685,2178638,100,270114,java/lang/Boolean@000000060A25E6B8
0,136126,136126,81,0,70440081,2135761,100,278188,java/lang/Boolean@000000060A25BDA8
0,145047,145047,80,0,69992585,2118800,100,261010,java/lang/Boolean@000000060A25B758
0,126899,126899,69,0,70741366,2150169,100,298435,java/lang/Boolean@000000060A25B7E0
0,126512,126512,82,0,70833308,2152226,100,299290,java/lang/Boolean@000000060A25B830
0,131645,131645,56,0,70825033,2150513,100,287596,java/lang/Boolean@000000060A25BA88
0,119573,119573,73,0,70179518,2136393,100,316758,java/lang/Boolean@000000060A25BC18
0,136181,136181,102,0,70720223,2144166,100,278118,java/lang/Boolean@000000060A25B3A0
0,142248,142248,105,0,70424909,2133223,100,266111,java/lang/Boolean@000000060A25BAC8
0,123605,123605,96,0,70822535,2153963,100,306449,java/lang/Boolean@000000060A25BE18
0,144403,144403,91,0,71546120,2167086,100,262153,java/lang/Boolean@000000060A25BBE0
0,129778,129778,71,0,71192380,2162568,100,291831,java/lang/Boolean@000000060A258940
0,117755,117755,130,0,70311114,2140473,100,321574,java/lang/Boolean@000000060A258558
0,144431,144431,87,0,71497928,2165727,100,262188,java/lang/Boolean@000000060A25BC88
0,133998,133998,74,0,71633712,2171910,100,282701,java/lang/Boolean@000000060A25B3A0
0,119693,119693,87,0,71490719,2175582,100,316479,java/lang/Boolean@000000060A25E448
0,126893,126893,74,0,71067645,2159546,100,298301,java/lang/Boolean@000000060A25B990
0,132048,132048,64,0,70154480,2126369,100,286867,java/lang/Boolean@000000060A25BCB0
0,132607,132607,76,0,70327128,2133265,100,285354,java/lang/Boolean@000000060A261980
0,129258,129258,73,0,71261269,2164527,100,293027,java/lang/Boolean@000000060A25E500
0,148015,148015,110,0,70313580,2129468,100,255633,java/lang/Boolean@000000060A25E2C8
0,122150,122150,70,0,70238288,2135537,100,310111,java/lang/Boolean@000000060A25E6E0
0,146566,146566,114,0,71295461,2159151,100,258050,java/lang/Boolean@000000060A25DE08
0,151253,151253,119,0,71553848,2161056,100,250414,java/lang/Boolean@000000060A25BA18
0,123574,123574,50,0,70392551,2139592,100,306461,java/lang/Boolean@000000060A25DD70
0,142340,142340,85,0,71693467,2168843,100,265991,java/lang/Boolean@000000060A25B498
0,124728,124728,68,0,71394854,2172117,100,303699,java/lang/Boolean@000000060A25DFD0
0,139716,139716,95,0,70945907,2149163,100,270870,java/lang/Boolean@000000060A25B898
0,122207,122207,66,0,70467727,2143528,100,309876,java/lang/Boolean@000000060A258A38
0,139740,139740,96,0,69623260,2109504,100,270869,java/lang/Boolean@000000060A258750
0,125290,125290,73,0,70485859,2140652,100,302363,java/lang/Boolean@000000060A25BD10
0,139488,139488,88,0,71389199,2165942,100,271366,java/lang/Boolean@000000060A261270
0,136643,136643,75,0,67832431,2053740,100,277093,java/lang/Boolean@000000060A25DF38
0,152322,152322,79,0,71620710,2156853,100,248557,java/lang/Boolean@000000060A25BAB0
0,121421,121421,45,0,71308239,2172855,100,312094,java/lang/Boolean@000000060A25BDA8
0,155049,155049,98,0,71072862,2147157,100,244091,java/lang/Boolean@000000060A25BBA8
0,123314,123314,80,0,70323933,2138692,100,307002,java/lang/Boolean@000000060A25B688
0,148520,148520,117,0,71701840,2173217,100,254921,java/lang/Boolean@000000060A25E198
0,140484,140484,99,0,70034998,2121342,100,269343,java/lang/Boolean@000000060A25B6F8
0,131518,131518,57,0,72933737,2216722,100,288099,java/lang/Boolean@000000060A25E500
0,135848,135848,71,0,69934253,2119545,100,278653,java/lang/Boolean@000000060A25BD70
0,138891,138891,67,0,70366594,2134063,100,272686,java/lang/Boolean@000000060A25E648
0,122341,122341,89,0,69299960,2107683,100,309365,java/lang/Boolean@000000060A25BD20
0,143256,143256,73,0,71559472,2166892,100,264439,java/lang/Boolean@000000060A2613D8
0,144460,144460,84,0,70839020,2144419,100,261947,java/lang/Boolean@000000060A25E2B8
0,135338,135338,77,0,70652752,2144127,100,279641,java/lang/Boolean@000000060A25E2B8
0,150545,150545,75,0,71601046,2165325,100,251509,java/lang/Boolean@000000060A258670
0,119304,119304,74,0,70709471,2151111,100,317365,java/lang/Boolean@000000060A258558
0,147441,147441,121,0,71852489,2175643,100,256700,java/lang/Boolean@000000060A25BE50
0,125979,125979,68,0,70303053,2136081,100,300679,java/lang/Boolean@000000060A25B8E8
0,139696,139696,125,0,70304256,2128611,100,270878,java/lang/Boolean@000000060A25B530
0,125218,125218,58,0,70400583,2137483,100,302460,java/lang/Boolean@000000060A25E518
0,121929,121929,57,0,70614342,2150315,100,310556,java/lang/Boolean@000000060A25BCE8
0,125480,125480,50,0,71620080,2179869,100,301928,java/lang/Boolean@000000060A25DEA0
0,132978,132978,66,0,71202161,2159068,100,284827,java/lang/Boolean@000000060A25DE90
0,129626,129626,44,0,70565669,2142832,100,292247,java/lang/Boolean@000000060A25E568
0,156217,156217,69,0,71406589,2155858,100,242240,java/lang/Boolean@000000060A25BD80
0,130085,130085,67,0,70757875,2148017,100,291197,java/lang/Boolean@000000060A25E388
0,125026,125026,67,0,71226076,2166587,100,302994,java/lang/Boolean@000000060A25B4E8
0,154911,154911,93,0,71341962,2155758,100,244427,java/lang/Boolean@000000060A25E328
0,125671,125671,66,0,70936306,2155023,100,301306,java/lang/Boolean@000000060A25E528
0,123919,123919,65,0,70787737,2152345,100,305629,java/lang/Boolean@000000060A25E3E8
0,137385,137385,97,0,71465998,2166411,100,275698,java/lang/Boolean@000000060A25E3E8
0,135628,135628,57,0,71360307,2166058,100,279307,java/lang/Boolean@000000060A25B998
0,132747,132747,73,0,71495862,2172359,100,285285,java/lang/Boolean@000000060A25BD80
0,155905,155905,90,0,72251716,2181677,100,242827,java/lang/Boolean@000000060A25BCC0
0,134006,134006,77,0,70557028,2140020,100,282373,java/lang/Boolean@000000060A25E458
0,120707,120707,57,0,70836402,2157084,100,313821,java/lang/Boolean@000000060A25E3C0
0,125471,125471,87,0,71158215,2162142,100,301842,java/lang/Boolean@000000060A25BD20
0,127068,127068,68,0,68622716,2083880,100,298030,java/lang/Boolean@000000060A25B558
0,139515,139515,85,0,71680173,2174712,100,271349,java/lang/Boolean@000000060A25E350
0,125052,125052,81,0,70140927,2131311,100,302641,java/lang/Boolean@000000060A25DD70
0,127424,127424,70,0,71349335,2169304,100,297248,java/lang/Boolean@000000060A25BCD8
0,122564,122564,94,0,71267258,2167961,100,308797,java/lang/Boolean@000000060A25B3A0
0,134769,134769,70,0,68943437,2091586,100,281038,java/lang/Boolean@000000060A258A08
0,149953,149953,98,0,71015841,2148011,100,252412,java/lang/Boolean@000000060A25DFC0
0,125431,125431,64,0,71314166,2169564,100,301951,java/lang/Boolean@000000060A25B530
0,130640,130640,90,0,71145057,2160625,100,289905,java/lang/Boolean@000000060A25B840
0,134820,134820,86,0,70352400,2135474,100,280888,java/lang/Boolean@000000060A25E4F0
0,150253,150253,108,0,71554320,2162120,100,251933,java/lang/Boolean@000000060A25E7B0
0,153499,153499,98,0,71332586,2154919,100,246587,java/lang/Boolean@000000060A25E3C0
0,139510,139510,94,0,70012630,2120858,100,271306,java/lang/Boolean@000000060A25B9F0
0,124062,124062,100,0,70131932,2132682,100,305311,java/lang/Boolean@000000060A2615F0
0,153208,153208,92,0,71016466,2143288,100,247118,java/lang/Boolean@000000060A25B990
0,129956,129956,78,0,70109275,2128072,100,291399,java/lang/Boolean@000000060A25BDA8
0,125012,125012,109,0,69692607,2116639,100,302812,java/lang/Boolean@000000060A25BC68
0,122160,122160,56,0,70004749,2128191,100,310115,java/lang/Boolean@000000060A25BDD0
0,132625,132625,74,0,71203789,2159289,100,285457,java/lang/Boolean@000000060A2588E8
0,127131,127131,89,0,71307255,2167919,100,297966,java/lang/Boolean@000000060A261558
0,120464,120464,88,0,70679759,2151354,100,314480,java/lang/Boolean@000000060A25B970
0,151766,151766,114,0,71108930,2149174,100,249162,java/lang/Boolean@000000060A258558
0,138979,138979,171,0,70643396,2140763,100,272321,java/lang/Boolean@000000060A25E1E8
0,148043,148043,110,0,71021508,2151384,100,255663,java/lang/Boolean@000000060A25B720
0,136614,136614,96,0,69887803,2119246,99,276837,java/lang/Boolean@000000060A25BB90
0,128985,128985,78,0,70369848,2136288,100,293515,java/lang/Boolean@000000060A25B1C8
0,132518,132518,82,0,70926085,2151022,100,285659,java/lang/Boolean@000000060A25B990
0,154545,154545,86,0,71932247,2174768,100,244877,java/lang/Boolean@000000060A258978
0,138603,138603,75,0,71256425,2160920,100,273195,java/lang/Boolean@000000060A25B5C8
0,147070,147070,95,0,71851580,2175119,100,257454,java/lang/Boolean@000000060A25BDB8
0,154912,154912,99,0,70311405,2123954,100,244282,java/lang/Boolean@000000060A25BE08
0,126200,126200,87,0,69823411,2120744,100,299941,java/lang/Boolean@000000060A25E6B8
0,141307,141307,73,0,71665629,2168476,100,268004,java/lang/Boolean@000000060A25B7C8
0,147093,147093,97,0,70523666,2134648,100,257354,java/lang/Boolean@000000060A25BCB0
0,120108,120108,95,0,70207183,2136919,100,315367,java/lang/Boolean@000000060A258920
0,139457,139457,113,0,71640221,2174065,100,271537,java/lang/Boolean@000000060A261600
0,128585,128585,75,0,71634709,2178908,100,294531,java/lang/Boolean@000000060A25B1D8
0,136930,136930,65,0,70628114,2143375,100,276481,java/lang/Boolean@000000060A2612C0
0,122812,122812,59,0,70408614,2140725,100,308341,java/lang/Boolean@000000060A25BD10
0,148275,148275,95,0,71151138,2154917,100,255369,java/lang/Boolean@000000060A25BCD8
0,139776,139776,76,0,70945955,2148783,100,270680,java/lang/Boolean@000000060A258558
0,130851,130851,80,0,70949268,2154149,100,289500,java/lang/Boolean@000000060A25B9B8
0,148990,148990,83,0,71335973,2162017,100,254161,java/lang/Boolean@000000060A25BC88
0,142808,142808,95,0,70362815,2130427,100,265014,java/lang/Boolean@000000060A2616C0
0,139295,139295,86,0,70080870,2123412,100,271799,java/lang/Boolean@000000060A25B660
0,133157,133157,61,0,71911460,2179980,100,284571,java/lang/Boolean@000000060A25B948
0,142562,142562,94,0,70362047,2129936,100,265465,java/lang/Boolean@000000060A25BD48
0,132740,132740,78,0,70519796,2139534,100,285177,java/lang/Boolean@000000060A261498
0,142852,142852,111,0,71618872,2168555,100,265072,java/lang/Boolean@000000060A25E160
0,149264,149264,109,0,71680468,2167284,100,253445,java/lang/Boolean@000000060A25B738
0,136689,136689,84,0,70688120,2143108,100,277064,java/lang/Boolean@000000060A25E100
0,145225,145225,75,0,70541879,2134005,100,260682,java/lang/Boolean@000000060A25B5F0
0,119609,119609,65,0,70010960,2130916,100,316577,java/lang/Boolean@000000060A25E480
0,156589,156589,68,0,70672101,2133310,100,241775,java/lang/Boolean@000000060A25E458
0,133972,133972,65,0,70639971,2138412,100,282687,java/lang/Boolean@000000060A25E3E8
0,124178,124178,65,0,71083129,2161483,100,305066,java/lang/Boolean@000000060A25BD80
0,150250,150250,98,0,71104152,2149644,100,251758,java/lang/Boolean@000000060A25BDF0
0,133562,133562,52,0,71553910,2168669,100,283636,java/lang/Boolean@000000060A25BAD8
0,154344,154344,81,0,71369490,2155687,100,245261,java/lang/Boolean@000000060A25E398
0,147261,147261,93,0,70865758,2144193,100,257183,java/lang/Boolean@000000060A25E528
0,128225,128225,65,0,70651935,2148576,100,295358,java/lang/Boolean@000000060A261558
0,155659,155659,111,0,71584022,2162239,99,242902,java/lang/Boolean@000000060A25B590
0,153546,153546,77,0,71083405,2145404,100,246647,java/lang/Boolean@000000060A25E420
0,135819,135819,78,0,69031882,2092435,100,278761,java/lang/Boolean@000000060A261530
0,146363,146363,85,0,71239382,2155155,100,258674,java/lang/Boolean@000000060A258980
0,133830,133830,125,0,70641520,2142421,100,282877,java/lang/Boolean@000000060A25E198
0,135931,135931,88,0,70608956,2141430,100,278606,java/lang/Boolean@000000060A25BB48
0,126671,126671,47,0,71511104,2171130,100,299134,java/lang/Boolean@000000060A25B530
0,131694,131694,81,0,70709247,2145583,100,287375,java/lang/Boolean@000000060A25E458
0,122058,122058,65,0,71263612,2172907,100,310458,java/lang/Boolean@000000060A25BC78
0,136359,136359,50,0,71547381,2172372,100,277605,java/lang/Boolean@000000060A258980
0,143426,143426,104,0,70704428,2141390,100,263797,java/lang/Boolean@000000060A25BD48
0,125775,125775,70,0,70915711,2152693,100,301183,java/lang/Boolean@000000060A258A08
0,153884,153884,90,0,71049936,2146294,100,245850,java/lang/Boolean@000000060A25B790
0,146810,146810,101,0,71141010,2154174,100,257784,java/lang/Boolean@000000060A25E810
0,124060,124060,66,0,70883215,2155673,100,305182,java/lang/Boolean@000000060A25BC78
0,130918,130918,73,0,70606646,2143057,100,289342,java/lang/Boolean@000000060A258808
0,140994,140994,84,0,69173432,2092791,100,268440,java/lang/Boolean@000000060A25E810
0,145606,145606,79,0,71552811,2165807,100,259870,java/lang/Boolean@000000060A25E210
0,121680,121680,80,0,70559977,2147315,100,311415,java/lang/Boolean@000000060A261530
0,128398,128398,93,0,69182032,2101073,99,294492,java/lang/Boolean@000000060A25E220
0,133827,133827,79,0,70687819,2142843,100,282835,java/lang/Boolean@000000060A25BAB0
0,152825,152825,158,0,71890350,2173204,100,247656,java/lang/Boolean@000000060A2613F0
0,145898,145898,80,0,71530375,2165312,100,259590,java/lang/Boolean@000000060A25BD10
0,126615,126615,64,0,70604541,2141627,100,299269,java/lang/Boolean@000000060A25B4F8
0,133094,133094,59,0,70856634,2148384,100,284466,java/lang/Boolean@000000060A25E560
0,143781,143781,116,0,71670645,2169836,100,263095,java/lang/Boolean@000000060A25B9F0
0,119521,119521,64,0,69890474,2125893,100,316898,java/lang/Boolean@000000060A25BDA8
0,144304,144304,96,0,71452263,2163567,100,262187,java/lang/Boolean@000000060A25B828
0,154700,154700,67,0,71041318,2144048,100,244707,java/lang/Boolean@000000060A25B828
0,154707,154707,65,0,71209025,2150420,100,244637,java/lang/Boolean@000000060A25BBE0
0,120276,120276,54,0,71070389,2161255,100,314945,java/lang/Boolean@000000060A25B530
0,136906,136906,68,0,70668610,2142815,100,276540,java/lang/Boolean@000000060A25B4F8
0,146766,146766,111,0,70141206,2122918,100,257809,java/lang/Boolean@000000060A25B6F8
0,134813,134813,115,0,70673094,2144921,100,280907,java/lang/Boolean@000000060A25B8E8
0,139404,139404,83,0,70330252,2130539,100,271310,java/lang/Boolean@000000060A25BA18
0,121776,121776,68,0,72225788,2198664,100,311255,java/lang/Boolean@000000060A2615C8
0,128647,128647,70,0,69685937,2116142,100,294507,java/lang/Boolean@000000060A25BA88
0,154723,154723,111,0,71124160,2148247,100,244629,java/lang/Boolean@000000060A25B558
0,152005,152005,107,0,70710638,2137398,99,248825,java/lang/Boolean@000000060A25B270
0,150965,150965,64,0,71197129,2147600,100,250895,java/lang/Boolean@000000060A25BD80
0,132839,132839,93,0,70512591,2138408,100,285128,java/lang/Boolean@000000060A258558
0,133974,133974,64,0,70204501,2130511,100,282623,java/lang/Boolean@000000060A25BBE0
0,129939,129939,84,0,70032139,2126555,100,291211,java/lang/Boolean@000000060A25B7C8
0,128178,128178,98,0,70068643,2128053,100,295392,java/lang/Boolean@000000060A25DE30
0,120891,120891,90,0,69256076,2107548,100,313074,java/lang/Boolean@000000060A25E388
0,128112,128112,59,0,70731411,2149054,100,295693,java/lang/Boolean@000000060A2589A0
0,147925,147925,99,0,71418402,2163430,100,255925,java/lang/Boolean@000000060A25BE40
0,138632,138632,77,0,71662708,2171103,100,273190,java/lang/Boolean@000000060A25DE90
0,122098,122098,60,0,70191251,2134910,100,310197,java/lang/Boolean@000000060A2585C0
0,147950,147950,85,0,71346225,2161439,100,255940,java/lang/Boolean@000000060A25BC00
0,138388,138388,90,0,70758868,2145497,100,273394,java/lang/Boolean@000000060A25B330
0,128628,128628,77,0,69407464,2107252,100,294315,java/lang/Boolean@000000060A25E350
0,130523,130523,60,0,70738782,2147397,100,290131,java/lang/Boolean@000000060A25E1F8
0,121619,121619,71,0,70932349,2161389,100,311451,java/lang/Boolean@000000060A25E138
0,128192,128192,81,0,70405699,2138332,100,295290,java/lang/Boolean@000000060A25E138
0,141470,141470,97,0,70350497,2127227,100,267729,java/lang/Boolean@000000060A25B3F0
0,119996,119996,70,0,70583237,2148490,100,315562,java/lang/Boolean@000000060A25E5E8
0,120267,120267,87,0,71382225,2170139,100,315005,java/lang/Boolean@000000060A25B730
0,122704,122704,66,0,68923629,2095877,100,308673,java/lang/Boolean@000000060A25B5F0
0,148290,148290,104,0,71112519,2154833,100,255182,java/lang/Boolean@000000060A2585C0
0,133125,133125,83,0,71234547,2159608,100,284538,java/lang/Boolean@000000060A261660
0,132590,132590,67,0,71190166,2161108,100,285547,java/lang/Boolean@000000060A25BD20
0,124687,124687,77,0,71021549,2159269,100,303827,java/lang/Boolean@000000060A25E290
0,129417,129417,94,0,70174633,2131301,100,292473,java/lang/Boolean@000000060A25BDF8
0,146543,146543,114,0,70935125,2147751,100,258225,java/lang/Boolean@000000060A25DFC0
0,125621,125621,69,0,70841784,2150342,100,301407,java/lang/Boolean@000000060A25B688
0,130111,130111,80,0,69626378,2113449,100,290700,java/lang/Boolean@000000060A25BB80
0,153977,153977,97,0,71728439,2166985,100,245831,java/lang/Boolean@000000060A25E188
0,131194,131194,78,0,68128283,2068262,100,288555,java/lang/Boolean@000000060A25BB48
0,145774,145774,59,0,72314049,2190049,100,259927,java/lang/Boolean@000000060A25B720
0,121541,121541,71,0,70415559,2141894,100,311732,java/lang/Boolean@000000060A25BB58
0,128912,128912,64,0,71100751,2160715,100,293763,java/lang/Boolean@000000060A25E3B0
0,129838,129838,79,0,71373118,2167764,100,291625,java/lang/Boolean@000000060A25BD10
0,118876,118876,70,0,69844321,2124318,100,318426,java/lang/Boolean@000000060A25E268
0,131705,131705,94,0,71282906,2163473,100,287560,java/lang/Boolean@000000060A25B628
0,118298,118298,83,0,70038361,2130290,100,320064,java/lang/Boolean@000000060A25BDA8
0,130364,130364,58,0,71473199,2170911,100,290503,java/lang/Boolean@000000060A25E518
0,127271,127271,64,0,71368561,2166524,100,297681,java/lang/Boolean@000000060A258558
0,125902,125902,67,0,70940158,2155133,100,300855,java/lang/Boolean@000000060A25DD70
0,152792,152792,95,0,72041051,2175595,100,247850,java/lang/Boolean@000000060A25E0F0
0,129179,129179,63,0,69718918,2116961,100,293160,java/lang/Boolean@000000060A25B628
0,138048,138048,76,0,71603351,2170426,100,274339,java/lang/Boolean@000000060A25BC50
0,142632,142632,95,0,69943826,2117685,100,265399,java/lang/Boolean@000000060A25BAB0
0,145382,145382,79,0,71418638,2164013,100,260341,java/lang/Boolean@000000060A25E100
0,138376,138376,82,0,71085737,2155731,100,273503,java/lang/Boolean@000000060A25BDA8
0,131137,131137,78,0,69557720,2109472,100,288597,java/lang/Boolean@000000060A2613C8
0,136352,136352,82,0,70098703,2125831,100,277424,java/lang/Boolean@000000060A25B980
0,144833,144833,126,0,69916210,2114826,100,261395,java/lang/Boolean@000000060A25B9B8
0,129386,129386,77,0,72122641,2193838,100,292731,java/lang/Boolean@000000060A25BD10
0,148171,148171,100,0,70799241,2141640,99,255259,java/lang/Boolean@000000060A25E538
0,124533,124533,71,0,69965719,2127530,100,303989,java/lang/Boolean@000000060A25E350
0,155925,155925,102,0,73327902,2215713,100,242730,java/lang/Boolean@000000060A25E068
0,134340,134340,86,0,70024423,2124405,100,281762,java/lang/Boolean@000000060A25DFC0
0,130101,130101,58,0,70815152,2149647,100,291061,java/lang/Boolean@000000060A25BD48
0,149499,149499,84,0,70814977,2141994,100,253076,java/lang/Boolean@000000060A258930
